State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
SA,KUITPO COLONY,5172,Mayo,,,
SA,KYEEMA,5172,Mayo,,,
SA,LAKE PLAINS,5255,Mayo,,,
SA,LANGHORNE CREEK,5255,Mayo,,,
SA,LENSWOOD,5240,Mayo,,,
SA,LITTLEHAMPTON,5250,Mayo,,,
SA,LOBETHAL,5241,Mayo,,,
SA,LONGWOOD,5153,Mayo,,,
SA,LOWER HERMITAGE,5131,Mayo,,,
SA,LOWER INMAN VALLEY,5211,Mayo,,,
SA,MACCLESFIELD,5153,Mayo,,,
SA,MACGILLIVRAY,5223,Mayo,,,
SA,MARBLE HILL,5137,Mayo,,,
SA,MCCRACKEN,5211,Mayo,,,
SA,MCHARG CREEK,5157,Mayo,,,
SA,MCLAREN FLAT,5171,Mayo,,,
SA,MCLAREN VALE,5171,Mayo,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
SA,MEADOWS,5201,Mayo,,,
SA,MENZIES,5223,Mayo,,,
SA,MIDDLE RIVER,5223,Mayo,,,
SA,MIDDLETON,5213,Mayo,,,
SA,MILANG,5256,Mayo,,,
SA,MILLBROOK,5231,Mayo,,,
SA,MONTACUTE,5134,Mayo,,,
SA,MONTARRA,5172,Mayo,,,
SA,MOSQUITO HILL,5214,Mayo,,,
SA,MOUNT BARKER,5251,Mayo,,,
SA,MOUNT BARKER JUNCTION,5251,Mayo,,,
SA,MOUNT BARKER SPRINGS,5251,Mayo,,,
SA,MOUNT BARKER SUMMIT,5251,Mayo,,,
SA,MOUNT COMPASS,5210,Mayo,,,
SA,MOUNT CRAWFORD,5351,Mayo,,,
SA,MOUNT GEORGE,5155,Mayo,,,
SA,MOUNT JAGGED,5211,Mayo,,,
SA,MOUNT MAGNIFICENT,5210,Mayo,,,
SA,MOUNT OBSERVATION,5255,Mayo,,,
SA,MOUNT TORRENS,5244,Mayo,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
SA,MUNDOO ISLAND,5214,Mayo,,,
SA,MUSTON,5221,Mayo,,,
SA,MYLOR,5153,Mayo,,,
SA,MYPONGA,5202,Mayo,,,
SA,MYPONGA BEACH,5202,Mayo,,,
SA,NAIRNE,5252,Mayo,,,
