State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s)
NSW,UPPER COOPERS CREEK,2482,Richmond,,
NSW,UPPER CRYSTAL CREEK,2484,Richmond,,
NSW,UPPER DUROBY,2486,Richmond,,
NSW,UPPER MAIN ARM,2482,Richmond,,
NSW,UPPER WILSONS CREEK,2482,Richmond,,
NSW,URALBA,2477,Richmond,,
NSW,URLIUP,2484,Richmond,,
NSW,WANGANUI,2482,Richmond,,
NSW,WARDROP VALLEY,2484,Richmond,,
NSW,WEST BALLINA,2478,Richmond,,
NSW,WILSONS CREEK,2482,Richmond,,
NSW,WOOYUNG,2483,Richmond,,
NSW,YELGUN,2483,Richmond,,
NSW,ZARA,2484,Richmond,,
