State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s)
VIC,CLYDESDALE,3461,Ballarat,,
VIC,COGHILLS CREEK,3364,Ballarat,,
VIC,COIMADAI,3340,Ballarat,,
VIC,COLBROOK,3342,Ballarat,,
VIC,COOMOORA,3461,Ballarat,,
VIC,CRESWICK,3363,Ballarat,,
VIC,CRESWICK NORTH,3363,Ballarat,,
VIC,DALES CREEK,3341,Ballarat,,
VIC,DARLEY,3340,Ballarat,,
12345...,12345...,12345...,12345...,12345...,12345...
1,2,3,4,5,...
VIC,DAYLESFORD,3460,Ballarat,,
VIC,DEAN,3363,Ballarat,,
VIC,DELACOMBE,3356,Ballarat,,
VIC,DENVER,3461,Ballarat,,
VIC,DRUMMOND,3461,Ballarat,,
VIC,DRUMMOND NORTH,3446,Ballarat,,
VIC,DRY DIGGINGS,3461,Ballarat,,
VIC,DUNACH,3371,Ballarat,,
VIC,DUNNSTOWN,3352,Ballarat,,
VIC,DURHAM LEAD,3352,Ballarat,,
VIC,EAST BALLARAT,3350,Ballarat,,BALLARAT EAST
VIC,EGANSTOWN,3461,Ballarat,,
VIC,ELAINE,3334,Ballarat,,
VIC,ELEVATED PLAINS,3461,Ballarat,,
VIC,ERCILDOUNE,3352,Ballarat,,
VIC,EUREKA,3350,Ballarat,,
VIC,EVANSFORD,3371,Ballarat,,
VIC,FERN HILL,3458,Ballarat,,
VIC,FISKVILLE,3342,Ballarat,,
VIC,FRANKLINFORD,3461,Ballarat,,
12345...,12345...,12345...,12345...,12345...,12345...
1,2,3,4,5,...
VIC,GLEN PARK,3352,Ballarat,,
VIC,GLENDARUEL,3363,Ballarat,,
VIC,GLENDONALD,3364,Ballarat,,
VIC,GLENGOWER,3370,Ballarat,,
VIC,GLENLYON,3461,Ballarat,,
VIC,GLENMORE,3340,Ballarat,,
VIC,GOLDEN POINT,3350,Ballarat,,
VIC,GONG GONG,3352,Ballarat,,
VIC,GORDON,3345,Ballarat,,
VIC,GREENDALE,3341,Ballarat,,
VIC,GRENVILLE,3352,Ballarat,,
VIC,GUILDFORD,3451,Ballarat,,
VIC,HEPBURN,3461,Ballarat,,
VIC,HEPBURN SPRINGS,3461,Ballarat,,
VIC,HOPETOUN PARK,3340,Ballarat,,
VIC,INGLISTON,3342,Ballarat,,
VIC,INVERMAY,3352,Ballarat,,
VIC,INVERMAY PARK,3350,Ballarat,,
VIC,KINGSTON,3364,Ballarat,,
VIC,KOOROOCHEANG,3364,Ballarat,,
12345...,12345...,12345...,12345...,12345...,12345...
1,2,3,4,5,...
VIC,KOROBEIT,3341,Ballarat,,
VIC,KORWEINGUBOORA,3461,Ballarat,,
VIC,LAKE GARDENS,3355,Ballarat,,
VIC,LAKE WENDOUREE,3350,Ballarat,,
VIC,LAL LAL,3352,Ballarat,,
VIC,LANGDONS HILL,3363,Ballarat,,
VIC,LAWRENCE,3364,Ballarat,,
VIC,LEARMONTH,3352,Ballarat,,
VIC,LEIGH CREEK,3352,Ballarat,,
VIC,LEONARDS HILL,3461,Ballarat,,
VIC,LERDERDERG,3458,Ballarat,,
VIC,LITTLE HAMPTON,3458,Ballarat,,
VIC,LONG FOREST,3340,Ballarat,,
VIC,LUCAS,3350,Ballarat,,
VIC,LYONVILLE,3461,Ballarat,,
VIC,MADDINGLEY,3340,Ballarat,,
VIC,MAGPIE,3352,Ballarat,,
VIC,MALMSBURY,3446,Ballarat,,
VIC,MEREDITH,3333,Ballarat,,
VIC,MERRIMU,3340,Ballarat,,
...678910,...678910,...678910,...678910,...678910,...678910
...,6,7,8,9,10
VIC,MILLBROOK,3352,Ballarat,,
VIC,MINERS REST,3352,Ballarat,,
VIC,MITCHELL PARK,3355,Ballarat,,
VIC,MOLLONGGHIP,3352,Ballarat,,
VIC,MORRISONS,3334,Ballarat,,
VIC,MOUNT BECKWORTH,3363,Ballarat,,
VIC,MOUNT BOLTON,3352,Ballarat,,
VIC,MOUNT CLEAR,3350,Ballarat,,
VIC,MOUNT DORAN,3334,Ballarat,,
VIC,MOUNT EGERTON,3352,Ballarat,,
VIC,MOUNT FRANKLIN,3461,Ballarat,,
VIC,MOUNT HELEN,3350,Ballarat,,
VIC,MOUNT PLEASANT,3350,Ballarat,,
VIC,MOUNT PROSPECT,3364,Ballarat,,
VIC,MOUNT ROWAN,3352,Ballarat,,
VIC,MOUNT WALLACE,3342,Ballarat,,
VIC,MUSK,3461,Ballarat,,
VIC,MUSK VALE,3461,Ballarat,,
VIC,MYRNIONG,3341,Ballarat,,
VIC,NAVIGATORS,3352,Ballarat,,
...678910,...678910,...678910,...678910,...678910,...678910
...,6,7,8,9,10
VIC,NERRINA,3350,Ballarat,,
VIC,NEWBURY,3458,Ballarat,,
VIC,NEWINGTON,3350,Ballarat,,
VIC,NEWLYN,3364,Ballarat,,
VIC,NEWLYN NORTH,3364,Ballarat,,
VIC,NORTH BALLARAT,3350,Ballarat,,BALLARAT NORTH
VIC,NORTH BLACKWOOD,3458,Ballarat,,
VIC,PARWAN,3340,Ballarat,,
VIC,PENTLAND HILLS,3341,Ballarat,,
VIC,POOTILLA,3352,Ballarat,,
VIC,PORCUPINE RIDGE,3461,Ballarat,,
VIC,REDAN,3350,Ballarat,,
VIC,ROCKLYN,3364,Ballarat,,
VIC,ROWSLEY,3340,Ballarat,,
VIC,SAILORS FALLS,3461,Ballarat,,
VIC,SAILORS HILL,3461,Ballarat,,
VIC,SCOTCHMANS LEAD,3352,Ballarat,,
VIC,SCOTSBURN,3352,Ballarat,,
VIC,SEBASTOPOL,3356,Ballarat,,
VIC,SHEPHERDS FLAT,3461,Ballarat,,
...678910,...678910,...678910,...678910,...678910,...678910
...,6,7,8,9,10
VIC,SMEATON,3364,Ballarat,,
VIC,SMOKEYTOWN,3364,Ballarat,,
VIC,SMYTHES CREEK,3351,Ballarat,,
VIC,SOLDIERS HILL,3350,Ballarat,,
VIC,SPARGO CREEK,3461,Ballarat,,
VIC,SPRING HILL,3444,Ballarat,,
VIC,SPRINGBANK,3352,Ballarat,,
VIC,SPRINGMOUNT,3364,Ballarat,,
VIC,STRANGWAYS,3461,Ballarat,,
VIC,SULKY,3352,Ballarat,,
VIC,TARADALE,3447,Ballarat,,
VIC,TARILTA,3451,Ballarat,,
VIC,TOURELLO,3363,Ballarat,,
VIC,TRENTHAM,3458,Ballarat,,
VIC,TRENTHAM EAST,3458,Ballarat,,
VIC,TYLDEN,3444,Ballarat,,
VIC,TYLDEN SOUTH,3444,Ballarat,,
VIC,ULLINA,3370,Ballarat,,
VIC,WALLACE,3352,Ballarat,,
VIC,WARRENHEIP,3352,Ballarat,,
...678910,...678910,...678910,...678910,...678910,...678910
...,6,7,8,9,10
VIC,WATTLE FLAT,3352,Ballarat,,
VIC,WAUBRA,3352,Ballarat,,
VIC,WEATHERBOARD,3352,Ballarat,,
VIC,WENDOUREE,3355,Ballarat,,
VIC,WERONA,3364,Ballarat,,
VIC,WHEATSHEAF,3461,Ballarat,,
VIC,WINDERMERE,3352,Ballarat,,
VIC,WINTER VALLEY,3358,Ballarat,,
VIC,YANDOIT,3461,Ballarat,,
VIC,YENDON,3352,Ballarat,,
...678910,...678910,...678910,...678910,...678910,...678910
...,6,7,8,9,10
