id,postcode
1084,3812
1085,3814
1086,3815
1087,3818
1088,3820
1089,3821
1090,3822
1091,3823
1092,3824
1093,3825
1094,3833
1095,3840
1096,3842
1097,3844
1098,3851
1099,3852
1100,3857
1101,3858
1102,3860
1103,3862
1104,3864
1105,3870
1106,3871
1107,3875
1108,3878
1109,3880
1110,3885
1111,3888
1112,3889
1113,3890
1114,3893
1115,3895
1116,3896
1117,3898
1118,3900
1119,3902
1120,3910
1121,3911
1122,3912
1123,3913
1124,3915
1125,3916
1126,3918
1127,3919
1128,3920
1129,3921
1130,3922
1131,3925
1132,3926
1133,3927
1134,3928
1135,3929
1136,3930
1137,3931
1138,3933
1139,3934
1140,3936
1141,3937
1142,3938
1143,3939
1144,3940
1145,3941
1146,3942
1147,3943
1148,3944
1149,3945
1150,3946
1151,3950
1152,3951
1153,3953
1154,3956
1155,3958
1156,3959
1157,3960
1158,3962
1159,3966
1160,3967
1161,3971
1162,3975
1163,3976
1164,3977
1165,3978
1166,3979
1167,3980
1168,3981
1169,3984
1170,3990
1171,3991
1172,3992
1173,3995
1174,3996
1175,4000
1176,4005
1177,4006
1178,4007
1179,4008
1180,4009
1181,4010
1182,4011
1183,4012
1184,4013
1185,4014
1186,4017
1187,4018
1188,4019
1189,4020
1190,4021
1191,4022
1192,4025
1193,4030
1194,4031
1195,4032
1196,4034
1197,4035
1198,4036
1199,4037
1200,4051
1201,4053
1202,4054
1203,4055
1204,4059
1205,4060
1206,4061
1207,4064
1208,4065
1209,4066
1210,4067
1211,4068
1212,4069
1213,4070
1214,4073
1215,4074
1216,4075
1217,4076
1218,4077
1219,4078
1220,4101
1221,4102
1222,4103
1223,4104
1224,4105
1225,4106
1226,4107
1227,4108
1228,4109
1229,4110
1230,4111
1231,4112
1232,4113
1233,4114
1234,4115
1235,4116
1236,4117
1237,4118
1238,4119
1239,4120
1240,4121
1241,4122
1242,4123
1243,4124
1244,4125
1245,4127
1246,4128
1247,4129
1248,4130
1249,4131
1250,4132
1251,4133
1252,4151
1253,4152
1254,4153
1255,4154
1256,4155
1257,4156
1258,4157
1259,4158
1260,4159
1261,4160
1262,4161
1263,4163
1264,4164
1265,4165
1266,4169
1267,4170
1268,4171
1269,4172
1270,4173
1271,4174
1272,4178
1273,4179
1274,4183
1275,4184
1276,4205
1277,4207
1278,4208
1279,4209
1280,4210
1281,4211
1282,4212
1283,4213
1284,4214
1285,4215
1286,4216
1287,4217
1288,4218
1289,4220
1290,4221
1291,4223
1292,4224
1293,4225
1294,4226
1295,4227
1296,4228
1297,4271
1298,4275
1299,4280
1300,4285
1301,4287
1302,4300
1303,4301
1304,4303
1305,4304
1306,4305
1307,4306
1308,4307
1309,4309
1310,4310
1311,4311
1312,4312
1313,4313
1314,4314
1315,4340
1316,4341
1317,4342
1318,4343
1319,4344
1320,4346
1321,4347
1322,4350
1323,4352
1324,4353
1325,4354
1326,4355
1327,4356
1328,4357
1329,4358
1330,4359
1331,4360
1332,4361
1333,4362
1334,4364
1335,4370
1336,4375
1337,4378
1338,4380
1339,4382
1340,4385
1341,4387
1342,4390
1343,4400
1344,4401
1345,4403
1346,4404
1347,4405
1348,4407
1349,4408
1350,4412
1351,4413
1352,4416
1353,4419
1354,4425
1355,4427
1356,4454
1357,4455
1358,4462
1359,4465
1360,4468
1361,4470
1362,4472
1363,4474
1364,4475
1365,4477
1366,4478
1367,4482
1368,4487
1369,4488
1370,4490
1371,4492
1372,4494
1373,4500
1374,4501
1375,4502
1376,4503
1377,4504
1378,4505
1379,4506
1380,4507
1381,4508
1382,4509
1383,4510
1384,4511
