State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s)
VIC,CARRUM DOWNS,3201,Dunkley,,
VIC,FRANKSTON,3199,Dunkley,,
VIC,FRANKSTON NORTH,3200,Dunkley,,
VIC,FRANKSTON SOUTH,3199,Dunkley,,
VIC,KARINGAL,3199,Dunkley,,FRANKSTON
VIC,LANGWARRIN,3910,Dunkley,,
VIC,LANGWARRIN SOUTH,3911,Dunkley,,
VIC,MOUNT ELIZA,3930,Dunkley,,
VIC,SANDHURST,3977,Dunkley,,
VIC,SEAFORD,3198,Dunkley,,
VIC,SKYE,3977,Dunkley,,
